test	run1	run2	run3	verdict	cause
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown2(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeDown3(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft1(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[12]	PASS	ERROR	PASS	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'Touch released: 621, 391'
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft2(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft3(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeLeft4(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight1(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[12]	PASS	ERROR	PASS	flaky	com.sun.glass.ui.monocle.TestLogShim$TestLogAssertion: Timed out after 3000ms waiting for 'Touch released: 659, 391'
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight2(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight3(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeRight4(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp1(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp2(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp3(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
SwipeSimpleTest.testSwipeUp4Points(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
SwipeTest.testSwipe(TestTouchDevice, SwipeTestCase)	SKIP	SKIP	SKIP	skipped	
TouchButtonTest.tapAndDrag(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapAndDrag_fail(TestTouchDevice)	SKIP	SKIP	SKIP	skipped	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapInAndOutLoop(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOn2Buttons(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[14]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[15]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[1]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[2]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[3]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[4]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[5]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[6]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[7]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[8]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOnButton(TestTouchDevice)[9]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[10]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[11]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[12]	PASS	PASS	PASS	stable-pass	
TouchButtonTest.tapOutAndInButton(TestTouchDevice)[13]	PASS	PASS	PASS	stable-pass	
