SYMBOL	RET	PARAMS	RET_LAYOUT	PARAM_LAYOUTS	TYPE	METHOD	THROWS	BUILT	FILE
wkj_dom_Element_setOndragover	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOndragover	-	1	JavaElement.cpp
wkj_dom_Element_getOndragstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOndragstart	-	1	JavaElement.cpp
wkj_dom_Element_setOndragstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOndragstart	-	1	JavaElement.cpp
wkj_dom_Element_getOndrop	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOndrop	-	1	JavaElement.cpp
wkj_dom_Element_setOndrop	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOndrop	-	1	JavaElement.cpp
wkj_dom_Element_getOndurationchange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOndurationchange	-	1	JavaElement.cpp
wkj_dom_Element_setOndurationchange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOndurationchange	-	1	JavaElement.cpp
wkj_dom_Element_getOnemptied	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnemptied	-	1	JavaElement.cpp
wkj_dom_Element_setOnemptied	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnemptied	-	1	JavaElement.cpp
wkj_dom_Element_getOnended	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnended	-	1	JavaElement.cpp
wkj_dom_Element_setOnended	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnended	-	1	JavaElement.cpp
wkj_dom_Element_getOnerror	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnerror	-	1	JavaElement.cpp
wkj_dom_Element_setOnerror	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnerror	-	1	JavaElement.cpp
wkj_dom_Element_getOnfocus	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnfocus	-	1	JavaElement.cpp
wkj_dom_Element_setOnfocus	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnfocus	-	1	JavaElement.cpp
wkj_dom_Element_getOninput	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOninput	-	1	JavaElement.cpp
wkj_dom_Element_setOninput	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOninput	-	1	JavaElement.cpp
wkj_dom_Element_getOninvalid	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOninvalid	-	1	JavaElement.cpp
wkj_dom_Element_setOninvalid	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOninvalid	-	1	JavaElement.cpp
wkj_dom_Element_getOnkeydown	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnkeydown	-	1	JavaElement.cpp
wkj_dom_Element_setOnkeydown	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnkeydown	-	1	JavaElement.cpp
wkj_dom_Element_getOnkeypress	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnkeypress	-	1	JavaElement.cpp
wkj_dom_Element_setOnkeypress	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnkeypress	-	1	JavaElement.cpp
wkj_dom_Element_getOnkeyup	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnkeyup	-	1	JavaElement.cpp
wkj_dom_Element_setOnkeyup	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnkeyup	-	1	JavaElement.cpp
wkj_dom_Element_getOnload	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnload	-	1	JavaElement.cpp
wkj_dom_Element_setOnload	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnload	-	1	JavaElement.cpp
wkj_dom_Element_getOnloadeddata	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnloadeddata	-	1	JavaElement.cpp
wkj_dom_Element_setOnloadeddata	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnloadeddata	-	1	JavaElement.cpp
wkj_dom_Element_getOnloadedmetadata	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnloadedmetadata	-	1	JavaElement.cpp
wkj_dom_Element_setOnloadedmetadata	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnloadedmetadata	-	1	JavaElement.cpp
wkj_dom_Element_getOnloadstart	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnloadstart	-	1	JavaElement.cpp
wkj_dom_Element_setOnloadstart	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnloadstart	-	1	JavaElement.cpp
wkj_dom_Element_getOnmousedown	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmousedown	-	1	JavaElement.cpp
wkj_dom_Element_setOnmousedown	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmousedown	-	1	JavaElement.cpp
wkj_dom_Element_getOnmouseenter	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmouseenter	-	1	JavaElement.cpp
wkj_dom_Element_setOnmouseenter	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmouseenter	-	1	JavaElement.cpp
wkj_dom_Element_getOnmouseleave	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmouseleave	-	1	JavaElement.cpp
wkj_dom_Element_setOnmouseleave	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmouseleave	-	1	JavaElement.cpp
wkj_dom_Element_getOnmousemove	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmousemove	-	1	JavaElement.cpp
wkj_dom_Element_setOnmousemove	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmousemove	-	1	JavaElement.cpp
wkj_dom_Element_getOnmouseout	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmouseout	-	1	JavaElement.cpp
wkj_dom_Element_setOnmouseout	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmouseout	-	1	JavaElement.cpp
wkj_dom_Element_getOnmouseover	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmouseover	-	1	JavaElement.cpp
wkj_dom_Element_setOnmouseover	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmouseover	-	1	JavaElement.cpp
wkj_dom_Element_getOnmouseup	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmouseup	-	1	JavaElement.cpp
wkj_dom_Element_setOnmouseup	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmouseup	-	1	JavaElement.cpp
wkj_dom_Element_getOnmousewheel	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnmousewheel	-	1	JavaElement.cpp
wkj_dom_Element_setOnmousewheel	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnmousewheel	-	1	JavaElement.cpp
wkj_dom_Element_getOnpause	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnpause	-	1	JavaElement.cpp
wkj_dom_Element_setOnpause	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnpause	-	1	JavaElement.cpp
wkj_dom_Element_getOnplay	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnplay	-	1	JavaElement.cpp
wkj_dom_Element_setOnplay	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnplay	-	1	JavaElement.cpp
wkj_dom_Element_getOnplaying	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnplaying	-	1	JavaElement.cpp
wkj_dom_Element_setOnplaying	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnplaying	-	1	JavaElement.cpp
wkj_dom_Element_getOnprogress	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnprogress	-	1	JavaElement.cpp
wkj_dom_Element_setOnprogress	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnprogress	-	1	JavaElement.cpp
wkj_dom_Element_getOnratechange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnratechange	-	1	JavaElement.cpp
wkj_dom_Element_setOnratechange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnratechange	-	1	JavaElement.cpp
wkj_dom_Element_getOnreset	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnreset	-	1	JavaElement.cpp
wkj_dom_Element_setOnreset	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnreset	-	1	JavaElement.cpp
wkj_dom_Element_getOnresize	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnresize	-	1	JavaElement.cpp
wkj_dom_Element_setOnresize	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnresize	-	1	JavaElement.cpp
wkj_dom_Element_getOnscroll	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnscroll	-	1	JavaElement.cpp
wkj_dom_Element_setOnscroll	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnscroll	-	1	JavaElement.cpp
wkj_dom_Element_getOnseeked	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnseeked	-	1	JavaElement.cpp
wkj_dom_Element_setOnseeked	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnseeked	-	1	JavaElement.cpp
wkj_dom_Element_getOnseeking	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnseeking	-	1	JavaElement.cpp
wkj_dom_Element_setOnseeking	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnseeking	-	1	JavaElement.cpp
wkj_dom_Element_getOnselect	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnselect	-	1	JavaElement.cpp
wkj_dom_Element_setOnselect	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnselect	-	1	JavaElement.cpp
wkj_dom_Element_getOnstalled	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnstalled	-	1	JavaElement.cpp
wkj_dom_Element_setOnstalled	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnstalled	-	1	JavaElement.cpp
wkj_dom_Element_getOnsubmit	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnsubmit	-	1	JavaElement.cpp
wkj_dom_Element_setOnsubmit	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnsubmit	-	1	JavaElement.cpp
wkj_dom_Element_getOnsuspend	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnsuspend	-	1	JavaElement.cpp
wkj_dom_Element_setOnsuspend	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnsuspend	-	1	JavaElement.cpp
wkj_dom_Element_getOntimeupdate	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOntimeupdate	-	1	JavaElement.cpp
wkj_dom_Element_setOntimeupdate	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOntimeupdate	-	1	JavaElement.cpp
wkj_dom_Element_getOnvolumechange	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnvolumechange	-	1	JavaElement.cpp
wkj_dom_Element_setOnvolumechange	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnvolumechange	-	1	JavaElement.cpp
wkj_dom_Element_getOnwaiting	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnwaiting	-	1	JavaElement.cpp
wkj_dom_Element_setOnwaiting	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnwaiting	-	1	JavaElement.cpp
wkj_dom_Element_getOnwheel	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getOnwheel	-	1	JavaElement.cpp
wkj_dom_Element_setOnwheel	void	int64_t peer, int64_t value	void	JAVA_LONG,JAVA_LONG	Element	setOnwheel	-	1	JavaElement.cpp
wkj_dom_Element_getPreviousElementSibling	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getPreviousElementSibling	-	1	JavaElement.cpp
wkj_dom_Element_getNextElementSibling	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getNextElementSibling	-	1	JavaElement.cpp
wkj_dom_Element_getChildren	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getChildren	-	1	JavaElement.cpp
wkj_dom_Element_getFirstElementChild	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getFirstElementChild	-	1	JavaElement.cpp
wkj_dom_Element_getLastElementChild	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Element	getLastElementChild	-	1	JavaElement.cpp
wkj_dom_Element_getChildElementCount	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Element	getChildElementCount	-	1	JavaElement.cpp
wkj_dom_Element_getAttribute	int32_t	int64_t peer, const uint16_t* name, int32_t name_length, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS	Element	getAttribute	-	1	JavaElement.cpp
wkj_dom_Element_setAttribute	void	int64_t peer, const uint16_t* name, int32_t name_length, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	setAttribute	THROWS	1	JavaElement.cpp
wkj_dom_Element_removeAttribute	void	int64_t peer, const uint16_t* name, int32_t name_length	void	JAVA_LONG,ADDRESS,JAVA_INT	Element	removeAttribute	-	1	JavaElement.cpp
wkj_dom_Element_getAttributeNode	int64_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	getAttributeNode	-	1	JavaElement.cpp
wkj_dom_Element_setAttributeNode	int64_t	int64_t peer, int64_t newAttr	JAVA_LONG	JAVA_LONG,JAVA_LONG	Element	setAttributeNode	THROWS	1	JavaElement.cpp
wkj_dom_Element_removeAttributeNode	int64_t	int64_t peer, int64_t oldAttr	JAVA_LONG	JAVA_LONG,JAVA_LONG	Element	removeAttributeNode	THROWS	1	JavaElement.cpp
wkj_dom_Element_getElementsByTagName	int64_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	getElementsByTagName	-	1	JavaElement.cpp
wkj_dom_Element_hasAttributes	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Element	hasAttributes	-	1	JavaElement.cpp
wkj_dom_Element_getAttributeNS	int32_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS	Element	getAttributeNS	-	1	JavaElement.cpp
wkj_dom_Element_setAttributeNS	void	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* qualifiedName, int32_t qualifiedName_length, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	setAttributeNS	THROWS	1	JavaElement.cpp
wkj_dom_Element_removeAttributeNS	void	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	void	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	removeAttributeNS	-	1	JavaElement.cpp
wkj_dom_Element_getElementsByTagNameNS	int64_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	getElementsByTagNameNS	-	1	JavaElement.cpp
wkj_dom_Element_getAttributeNodeNS	int64_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	getAttributeNodeNS	-	1	JavaElement.cpp
wkj_dom_Element_setAttributeNodeNS	int64_t	int64_t peer, int64_t newAttr	JAVA_LONG	JAVA_LONG,JAVA_LONG	Element	setAttributeNodeNS	THROWS	1	JavaElement.cpp
wkj_dom_Element_hasAttribute	int32_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT	Element	hasAttribute	-	1	JavaElement.cpp
wkj_dom_Element_hasAttributeNS	int32_t	int64_t peer, const uint16_t* namespaceURI, int32_t namespaceURI_length, const uint16_t* localName, int32_t localName_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS,JAVA_INT	Element	hasAttributeNS	-	1	JavaElement.cpp
wkj_dom_Element_focus	void	int64_t peer	void	JAVA_LONG	Element	focus	-	1	JavaElement.cpp
wkj_dom_Element_blur	void	int64_t peer	void	JAVA_LONG	Element	blur	-	1	JavaElement.cpp
wkj_dom_Element_scrollIntoView	void	int64_t peer, int32_t alignWithTop	void	JAVA_LONG,JAVA_INT	Element	scrollIntoView	-	1	JavaElement.cpp
wkj_dom_Element_scrollIntoViewIfNeeded	void	int64_t peer, int32_t centerIfNeeded	void	JAVA_LONG,JAVA_INT	Element	scrollIntoViewIfNeeded	-	1	JavaElement.cpp
wkj_dom_Element_getElementsByClassName	int64_t	int64_t peer, const uint16_t* name, int32_t name_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	getElementsByClassName	-	1	JavaElement.cpp
wkj_dom_Element_matches	int32_t	int64_t peer, const uint16_t* selectors, int32_t selectors_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT	Element	matches	THROWS	1	JavaElement.cpp
wkj_dom_Element_closest	int64_t	int64_t peer, const uint16_t* selectors, int32_t selectors_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	closest	THROWS	1	JavaElement.cpp
wkj_dom_Element_webkitMatchesSelector	int32_t	int64_t peer, const uint16_t* selectors, int32_t selectors_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT	Element	webkitMatchesSelector	THROWS	1	JavaElement.cpp
wkj_dom_Element_webkitRequestFullScreen	void	int64_t peer, int16_t arg0	void	JAVA_LONG,JAVA_SHORT	Element	webkitRequestFullScreen	-	1	JavaElement.cpp
wkj_dom_Element_webkitRequestFullscreen	void	int64_t peer	void	JAVA_LONG	Element	webkitRequestFullscreen	-	1	JavaElement.cpp
wkj_dom_Element_remove	void	int64_t peer	void	JAVA_LONG	Element	remove	THROWS	1	JavaElement.cpp
wkj_dom_Element_querySelector	int64_t	int64_t peer, const uint16_t* selectors, int32_t selectors_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	querySelector	THROWS	1	JavaElement.cpp
wkj_dom_Element_querySelectorAll	int64_t	int64_t peer, const uint16_t* selectors, int32_t selectors_length	JAVA_LONG	JAVA_LONG,ADDRESS,JAVA_INT	Element	querySelectorAll	THROWS	1	JavaElement.cpp
wkj_dom_Entity_getPublicId	int32_t	int64_t arg0, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Entity	getPublicId	-	1	JavaEntity.cpp
wkj_dom_Entity_getSystemId	int32_t	int64_t arg0, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Entity	getSystemId	-	1	JavaEntity.cpp
wkj_dom_Entity_getNotationName	int32_t	int64_t arg0, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Entity	getNotationName	-	1	JavaEntity.cpp
wkj_dom_Event_dispose	void	int64_t peer	void	JAVA_LONG	Event	dispose	-	1	JavaEvent.cpp
wkj_dom_Event_getCPPType	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getCPPType	-	1	JavaEvent.cpp
wkj_dom_Event_getType	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	Event	getType	-	1	JavaEvent.cpp
wkj_dom_Event_getTarget	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Event	getTarget	-	1	JavaEvent.cpp
wkj_dom_Event_getCurrentTarget	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Event	getCurrentTarget	-	1	JavaEvent.cpp
wkj_dom_Event_getEventPhase	int16_t	int64_t peer	JAVA_SHORT	JAVA_LONG	Event	getEventPhase	-	1	JavaEvent.cpp
wkj_dom_Event_getBubbles	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getBubbles	-	1	JavaEvent.cpp
wkj_dom_Event_getCancelable	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getCancelable	-	1	JavaEvent.cpp
wkj_dom_Event_getTimeStamp	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Event	getTimeStamp	-	1	JavaEvent.cpp
wkj_dom_Event_getDefaultPrevented	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getDefaultPrevented	-	1	JavaEvent.cpp
wkj_dom_Event_getIsTrusted	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getIsTrusted	-	1	JavaEvent.cpp
wkj_dom_Event_getSrcElement	int64_t	int64_t peer	JAVA_LONG	JAVA_LONG	Event	getSrcElement	-	1	JavaEvent.cpp
wkj_dom_Event_getReturnValue	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getReturnValue	-	1	JavaEvent.cpp
wkj_dom_Event_setReturnValue	void	int64_t peer, int32_t value	void	JAVA_LONG,JAVA_INT	Event	setReturnValue	-	1	JavaEvent.cpp
wkj_dom_Event_getCancelBubble	int32_t	int64_t peer	JAVA_INT	JAVA_LONG	Event	getCancelBubble	-	1	JavaEvent.cpp
wkj_dom_Event_setCancelBubble	void	int64_t peer, int32_t value	void	JAVA_LONG,JAVA_INT	Event	setCancelBubble	-	1	JavaEvent.cpp
wkj_dom_Event_stopPropagation	void	int64_t peer	void	JAVA_LONG	Event	stopPropagation	-	1	JavaEvent.cpp
wkj_dom_Event_preventDefault	void	int64_t peer	void	JAVA_LONG	Event	preventDefault	-	1	JavaEvent.cpp
wkj_dom_Event_initEvent	void	int64_t peer, const uint16_t* eventTypeArg, int32_t eventTypeArg_length, int32_t canBubbleArg, int32_t cancelableArg	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_INT,JAVA_INT	Event	initEvent	-	1	JavaEvent.cpp
wkj_dom_Event_stopImmediatePropagation	void	int64_t peer	void	JAVA_LONG	Event	stopImmediatePropagation	-	1	JavaEvent.cpp
wkj_dom_EventTarget_dispose	void	int64_t peer	void	JAVA_LONG	EventTarget	dispose	-	1	JavaEventTarget.cpp
wkj_dom_EventTarget_addEventListener	void	int64_t peer, const uint16_t* type, int32_t type_length, int64_t listener, int32_t useCapture	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_LONG,JAVA_INT	EventTarget	addEventListener	-	1	JavaEventTarget.cpp
wkj_dom_EventTarget_removeEventListener	void	int64_t peer, const uint16_t* type, int32_t type_length, int64_t listener, int32_t useCapture	void	JAVA_LONG,ADDRESS,JAVA_INT,JAVA_LONG,JAVA_INT	EventTarget	removeEventListener	-	1	JavaEventTarget.cpp
wkj_dom_EventTarget_dispatchEvent	int32_t	int64_t peer, int64_t event	JAVA_INT	JAVA_LONG,JAVA_LONG	EventTarget	dispatchEvent	THROWS	1	JavaEventTarget.cpp
wkj_dom_HTMLAnchorElement_getCharset	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLAnchorElement	getCharset	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_setCharset	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLAnchorElement	setCharset	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_getCoords	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLAnchorElement	getCoords	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_setCoords	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLAnchorElement	setCoords	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_getHreflang	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLAnchorElement	getHreflang	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_setHreflang	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLAnchorElement	setHreflang	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_getName	int32_t	int64_t peer, uint16_t* result_buf, int32_t result_cap, int32_t* result_length	JAVA_INT	JAVA_LONG,ADDRESS,JAVA_INT,ADDRESS	HTMLAnchorElement	getName	-	1	JavaHTMLAnchorElement.cpp
wkj_dom_HTMLAnchorElement_setName	void	int64_t peer, const uint16_t* value, int32_t value_length	void	JAVA_LONG,ADDRESS,JAVA_INT	HTMLAnchorElement	setName	-	1	JavaHTMLAnchorElement.cpp
